Content ID,User ID,Reaction Type,Datetime,Category,Content Type,Sentiment,Score
b18cb63f-4c8e-44ee-a47f-541e95191d11,9e9cf8e7-6731-47da-bc0f-3a487e835586,scared,2020-11-07 00:47:34,public speaking,photo,negative,15
eec5e521-4c28-4e8a-93a9-d544803fad7e,9e9cf8e7-6731-47da-bc0f-3a487e835586,peeking,2020-11-29 09:38:35,food,audio,neutral,35
ab4c4756-1c50-4136-bad9-3216e01ffac2,9e9cf8e7-6731-47da-bc0f-3a487e835586,interested,2021-01-06 15:18:47,fitness,audio,positive,30
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,9e9cf8e7-6731-47da-bc0f-3a487e835586,want,2020-07-07 22:15:00,healthy eating,GIF,positive,70
c01fa154-5348-4040-9d20-0bbf01f6349b,9e9cf8e7-6731-47da-bc0f-3a487e835586,cherish,2020-10-18 08:02:33,tennis,GIF,positive,70
f08bdab2-b888-484e-8fd9-919e6ed86c12,9e9cf8e7-6731-47da-bc0f-3a487e835586,super love,2021-04-10 20:57:59,education,audio,positive,75
5651450a-d330-46e6-bac9-c7c7e7defaf2,9e9cf8e7-6731-47da-bc0f-3a487e835586,peeking,2021-02-25 03:28:28,animals,photo,neutral,35
43da458b-66fe-4723-996c-57dcfad67edf,9e9cf8e7-6731-47da-bc0f-3a487e835586,dislike,2021-03-10 04:44:53,food,GIF,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,9e9cf8e7-6731-47da-bc0f-3a487e835586,love,2021-04-18 22:40:08,food,GIF,positive,65
d16d21cd-30c7-4b1e-b50c-aff5808fe816,9e9cf8e7-6731-47da-bc0f-3a487e835586,like,2021-01-30 09:59:01,fitness,photo,positive,50
839d117b-c764-4930-99f2-a6e4d1b47790,9e9cf8e7-6731-47da-bc0f-3a487e835586,indifferent,2020-07-16 00:01:22,cooking,GIF,neutral,20
4bdd31e0-2f59-4262-bcbe-546678a3d203,9e9cf8e7-6731-47da-bc0f-3a487e835586,want,2021-06-12 19:18:10,healthy eating,photo,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,9e9cf8e7-6731-47da-bc0f-3a487e835586,cherish,2020-11-06 14:39:27,science,GIF,positive,70
31d142d9-4557-4613-bce5-cfe63cd0a3cf,9e9cf8e7-6731-47da-bc0f-3a487e835586,super love,2021-01-13 23:31:46,soccer,photo,positive,75
cebae43b-4f77-4689-86e0-66fb107d5eef,9e9cf8e7-6731-47da-bc0f-3a487e835586,intrigued,2021-05-16 23:02:12,culture,GIF,positive,45
54acd843-1e09-4b30-a80a-b9e0295ff269,9e9cf8e7-6731-47da-bc0f-3a487e835586,hate,2020-10-20 02:02:48,tennis,GIF,negative,5
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,9e9cf8e7-6731-47da-bc0f-3a487e835586,super love,2020-12-17 13:14:22,culture,photo,positive,75
501b2f88-999b-4ad9-b2f5-4b9c36a31259,9e9cf8e7-6731-47da-bc0f-3a487e835586,disgust,2021-02-11 08:25:39,cooking,photo,negative,0
86f4e4df-636a-48f5-bb66-03ea4fd00214,9e9cf8e7-6731-47da-bc0f-3a487e835586,like,2021-05-12 03:07:13,veganism,photo,positive,50
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9e9cf8e7-6731-47da-bc0f-3a487e835586,interested,2020-09-16 14:05:49,technology,audio,positive,30
4c598198-bd8b-4b86-8440-b8ecba62abe7,9e9cf8e7-6731-47da-bc0f-3a487e835586,disgust,2021-05-21 22:01:59,technology,photo,negative,0
e0c5ae74-b379-4d34-a7ae-824daea8d682,9e9cf8e7-6731-47da-bc0f-3a487e835586,intrigued,2020-11-07 17:54:26,soccer,audio,positive,45
73fde78d-7908-4406-8377-747873ecd29a,9e9cf8e7-6731-47da-bc0f-3a487e835586,dislike,2021-01-22 05:03:39,studying,video,negative,10
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,9e9cf8e7-6731-47da-bc0f-3a487e835586,dislike,2021-03-26 15:38:00,travel,photo,negative,10
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,9e9cf8e7-6731-47da-bc0f-3a487e835586,adore,2020-10-28 12:29:21,travel,photo,positive,72
f8119ef8-1f00-49e4-b468-86dd64042053,9e9cf8e7-6731-47da-bc0f-3a487e835586,disgust,2021-02-10 02:12:26,culture,photo,negative,0
0c6e8e2a-7692-4490-b545-f76b0d06697a,9e9cf8e7-6731-47da-bc0f-3a487e835586,intrigued,2021-01-15 13:29:53,animals,photo,positive,45
520450a4-c852-4a4e-9383-30657dd07533,9e9cf8e7-6731-47da-bc0f-3a487e835586,peeking,2020-10-27 12:39:49,public speaking,photo,neutral,35
18cb1ce7-fb66-4a56-8042-e38c9593ade1,9e9cf8e7-6731-47da-bc0f-3a487e835586,like,2020-09-11 21:44:03,animals,photo,positive,50
1287b5c5-604b-462b-bf77-e64a8e89739e,9e9cf8e7-6731-47da-bc0f-3a487e835586,heart,2021-02-17 04:50:57,studying,photo,positive,60
46c69019-89b5-4a13-9b8a-2942ca22837f,9e9cf8e7-6731-47da-bc0f-3a487e835586,indifferent,2021-03-06 07:09:53,science,video,neutral,20
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,9e9cf8e7-6731-47da-bc0f-3a487e835586,disgust,2020-08-22 08:52:40,soccer,video,negative,0
e61a1b04-17e4-4918-a637-ebfc59783ad0,9e9cf8e7-6731-47da-bc0f-3a487e835586,hate,2020-09-07 19:11:50,fitness,audio,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,9e9cf8e7-6731-47da-bc0f-3a487e835586,cherish,2021-01-07 23:41:14,healthy eating,video,positive,70
445a06c1-3dea-4129-90eb-2384c0534eb6,9e9cf8e7-6731-47da-bc0f-3a487e835586,hate,2021-01-02 09:04:41,technology,GIF,negative,5
9c542f56-b0ec-4df1-b95e-f56e1c467813,9e9cf8e7-6731-47da-bc0f-3a487e835586,want,2021-05-18 13:52:44,food,audio,positive,70
4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,9e9cf8e7-6731-47da-bc0f-3a487e835586,adore,2020-08-20 01:31:46,veganism,audio,positive,72
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,9e9cf8e7-6731-47da-bc0f-3a487e835586,disgust,2020-08-21 02:21:43,animals,photo,negative,0
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,9e9cf8e7-6731-47da-bc0f-3a487e835586,heart,2021-04-16 09:23:36,dogs,audio,positive,60
54e29395-9eba-4945-abee-cad58cbab090,9e9cf8e7-6731-47da-bc0f-3a487e835586,want,2021-04-20 11:30:35,science,video,positive,70
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,9e9cf8e7-6731-47da-bc0f-3a487e835586,heart,2021-01-22 23:29:53,animals,photo,positive,60
67766c84-7d8d-46e2-b2e8-8b0f8dc27193,9e9cf8e7-6731-47da-bc0f-3a487e835586,cherish,2020-07-16 23:51:52,veganism,photo,positive,70
c54b49c4-b1f2-4641-8595-1cbd19937845,9e9cf8e7-6731-47da-bc0f-3a487e835586,worried,2021-01-15 13:14:10,science,photo,negative,12
ec8e2d25-5730-4753-a0a2-d1ed41e23623,9e9cf8e7-6731-47da-bc0f-3a487e835586,heart,2021-04-27 14:28:24,healthy eating,video,positive,60
d4813cf8-87d5-421e-81f7-c5d43c25c62a,9e9cf8e7-6731-47da-bc0f-3a487e835586,adore,2020-08-27 02:36:22,technology,GIF,positive,72
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,9e9cf8e7-6731-47da-bc0f-3a487e835586,like,2020-07-06 14:40:39,healthy eating,video,positive,50
1c77e474-0cc6-40ac-b48b-cbc511bffc77,9e9cf8e7-6731-47da-bc0f-3a487e835586,super love,2021-06-05 13:36:52,healthy eating,video,positive,75
5403a041-447d-42c1-a9f2-3c525449b3b8,9e9cf8e7-6731-47da-bc0f-3a487e835586,dislike,2020-09-29 15:15:18,public speaking,video,negative,10
dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,9e9cf8e7-6731-47da-bc0f-3a487e835586,super love,2020-12-15 03:29:45,technology,video,positive,75
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,9e9cf8e7-6731-47da-bc0f-3a487e835586,scared,2020-10-15 05:00:31,soccer,video,negative,15
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,9e9cf8e7-6731-47da-bc0f-3a487e835586,heart,2021-05-10 20:15:57,animals,audio,positive,60
b85e1b0d-1018-4a65-a709-4ac5323e06d9,9e9cf8e7-6731-47da-bc0f-3a487e835586,worried,2020-08-05 15:40:02,fitness,video,negative,12
3f8590c7-6ab2-4973-805a-90cdec355f05,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,indifferent,2021-03-31 09:48:00,dogs,video,neutral,20
b18cb63f-4c8e-44ee-a47f-541e95191d11,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,intrigued,2020-11-21 21:25:27,public speaking,photo,positive,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,cherish,2021-06-13 03:27:52,soccer,GIF,positive,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,super love,2021-05-31 22:21:50,dogs,audio,positive,75
f4e3840e-bb71-40c2-afc5-9408d842646d,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,hate,2020-12-13 00:43:22,healthy eating,photo,negative,5
258bb775-3c35-4eec-90f3-8b75a52e466a,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,peeking,2021-02-15 06:04:17,education,photo,neutral,35
e2c433d2-096e-484e-8c69-28f0bb69f3b7,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,like,2021-01-09 21:47:22,science,audio,positive,50
359b93ea-446f-4202-8801-db238de5de4d,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,hate,2021-04-29 23:51:40,food,photo,negative,5
9d94f180-947c-40f5-aa05-f1958759b7fc,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,interested,2020-12-13 00:17:15,science,video,positive,30
67f2a150-6086-4cbd-8d21-46250ccef5a2,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,heart,2020-08-18 00:46:25,cooking,GIF,positive,60
de9796a6-d19d-4c41-a965-7aa4dcc69fee,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,adore,2020-09-14 20:45:55,technology,audio,positive,72
05776481-7b58-46d8-abf6-bf4de7831287,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,dislike,2021-06-13 23:34:58,travel,audio,negative,10
8b51c05c-a8a2-4a6c-b031-165fb7bac840,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,dislike,2020-11-17 08:03:32,dogs,video,negative,10
5b379d75-649b-426f-b420-4e0b6e4a0e3d,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,dislike,2020-06-27 14:51:36,soccer,video,negative,10
5b379d75-649b-426f-b420-4e0b6e4a0e3d,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,worried,2021-04-06 01:53:05,soccer,video,negative,12
590873fc-e921-4396-a173-a43451675afc,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,interested,2020-11-01 19:08:46,studying,GIF,positive,30
daeddfcc-c030-4674-8317-56a23ab81799,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,hate,2020-07-16 11:28:53,animals,audio,negative,5
31d142d9-4557-4613-bce5-cfe63cd0a3cf,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,indifferent,2021-04-28 08:10:56,soccer,photo,neutral,20
1517abf6-67ed-47e1-9b9b-7e79a23a4d22,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,dislike,2020-11-17 20:56:53,education,photo,negative,10
218838d8-52f4-4608-a1ba-d8988cc3d029,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,dislike,2021-05-19 14:20:07,food,video,negative,10
ed28489e-90b0-4daa-a1fa-22170cdc89d5,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,heart,2021-04-05 01:32:27,veganism,audio,positive,60
f7b57d86-228b-4777-be51-dde8702f7b4c,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,super love,2021-01-13 09:08:48,cooking,GIF,positive,75
efda0319-e547-484a-84b5-c5041a57502c,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,disgust,2021-04-04 08:23:45,dogs,photo,negative,0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,adore,2020-11-21 00:30:50,soccer,audio,positive,72
efffd88f-7ddb-4579-bbf2-e3d248c122b4,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,disgust,2021-03-24 01:11:25,tennis,video,negative,0
aafa015b-7447-421e-91bb-b64720402d9e,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,peeking,2021-06-13 22:25:21,cooking,video,neutral,35
72167d71-578d-428f-af6d-5a8a92e677af,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,peeking,2021-05-14 10:52:52,animals,photo,neutral,35
b0dd04df-83a1-470f-80ad-bb173a5e44bc,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,worried,2021-04-14 07:13:14,cooking,photo,negative,12
e6c8f317-c8a9-4b1d-941a-4cd5420a138b,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,worried,2021-04-16 16:26:34,science,GIF,negative,12
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,worried,2020-09-21 18:16:57,tennis,GIF,negative,12
44eab5ca-b4a4-46c4-977d-197a78551861,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,disgust,2021-03-30 03:42:50,technology,audio,negative,0
c75dfa33-cd71-486f-b4e1-f5e9133ae873,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,like,2020-11-21 02:30:01,veganism,photo,positive,50
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,intrigued,2020-06-29 11:15:11,animals,photo,positive,45
c892a472-bf81-4946-83c0-d3697ba65b95,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,peeking,2020-06-30 21:58:25,soccer,photo,neutral,35
b529487b-160b-48cd-aacc-2741b18462c6,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,indifferent,2020-07-16 18:02:19,studying,GIF,neutral,20
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,peeking,2021-02-15 00:40:39,dogs,photo,neutral,35
37c5a8aa-d239-4b94-ae68-2754825d36ff,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,scared,2021-02-18 19:25:08,public speaking,photo,negative,15
24f994fa-51d4-4e5e-bdac-79de67e7afbb,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,interested,2021-03-03 00:04:11,food,video,positive,30
24f994fa-51d4-4e5e-bdac-79de67e7afbb,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,cherish,2020-08-14 17:07:22,food,video,positive,70
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,dislike,2021-04-26 18:24:59,cooking,GIF,negative,10
998194db-5706-4b01-9565-7c7e7d4ea5f5,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,hate,2020-07-11 16:47:42,cooking,audio,negative,5
f65dbde9-c8dc-4851-927e-964fa2e0908a,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,indifferent,2021-04-11 05:58:25,education,video,neutral,20
965a00aa-3037-4ea6-b6be-26f6fbee029e,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,indifferent,2021-04-18 14:19:16,public speaking,audio,neutral,20
50c0f441-fde5-48bd-ba40-46f23b8cf862,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,want,2021-01-06 08:37:39,culture,video,positive,70
3f8590c7-6ab2-4973-805a-90cdec355f05,48bed4d7-0329-472c-96d9-b23a103eb834,worried,2021-03-18 01:53:44,dogs,video,negative,12
5118e9c5-1377-4cc5-a486-65b35b7b7b76,48bed4d7-0329-472c-96d9-b23a103eb834,like,2021-01-09 16:37:02,science,GIF,positive,50
220d9dc1-f8a5-422d-b200-3819f3b89b2b,48bed4d7-0329-472c-96d9-b23a103eb834,want,2020-07-09 09:15:10,dogs,video,positive,70
50c9237a-541c-4f10-a2be-7cbe076b2012,48bed4d7-0329-472c-96d9-b23a103eb834,dislike,2020-12-03 22:11:56,travel,GIF,negative,10
e442899c-d2d6-4392-be2d-a0b916ae47fb,48bed4d7-0329-472c-96d9-b23a103eb834,want,2020-08-18 11:48:21,technology,video,positive,70
258bb775-3c35-4eec-90f3-8b75a52e466a,48bed4d7-0329-472c-96d9-b23a103eb834,heart,2020-08-12 18:16:14,education,photo,positive,60
841403fd-321b-4118-90b3-cc0075d64047,48bed4d7-0329-472c-96d9-b23a103eb834,super love,2021-03-23 13:47:38,studying,GIF,positive,75
f1038e6c-5292-4e20-a866-675e1637d6b5,48bed4d7-0329-472c-96d9-b23a103eb834,want,2021-03-03 18:12:15,soccer,GIF,positive,70
ebdf5d36-9ecc-44d7-b641-d33805709452,48bed4d7-0329-472c-96d9-b23a103eb834,disgust,2020-12-05 18:33:57,cooking,audio,negative,0
78461336-26e2-4d0c-ab9a-fefbe419a8dd,48bed4d7-0329-472c-96d9-b23a103eb834,want,2021-01-23 15:01:25,dogs,video,positive,70
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,48bed4d7-0329-472c-96d9-b23a103eb834,disgust,2020-08-12 23:32:29,studying,photo,negative,0
5c7fa152-9628-471d-b715-84e15c4b5d38,48bed4d7-0329-472c-96d9-b23a103eb834,love,2021-01-27 18:02:06,tennis,audio,positive,65
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,48bed4d7-0329-472c-96d9-b23a103eb834,cherish,2021-02-17 09:57:42,healthy eating,audio,positive,70
a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,48bed4d7-0329-472c-96d9-b23a103eb834,dislike,2020-11-19 13:38:42,dogs,video,negative,10
3b436c19-72fe-429a-80dd-88d24ef549d1,48bed4d7-0329-472c-96d9-b23a103eb834,worried,2021-02-05 04:35:32,soccer,video,negative,12
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,48bed4d7-0329-472c-96d9-b23a103eb834,like,2020-11-25 20:57:07,animals,photo,positive,50
4c009116-c94a-4633-83fb-956565358565,48bed4d7-0329-472c-96d9-b23a103eb834,adore,2021-03-20 10:56:55,soccer,photo,positive,72
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,48bed4d7-0329-472c-96d9-b23a103eb834,cherish,2020-10-10 08:09:47,public speaking,photo,positive,70
cad48d10-3ad3-4bf0-bee5-330783eb8532,48bed4d7-0329-472c-96d9-b23a103eb834,like,2021-03-18 19:16:01,soccer,photo,positive,50
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,48bed4d7-0329-472c-96d9-b23a103eb834,worried,2021-04-17 16:55:45,culture,audio,negative,12
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,48bed4d7-0329-472c-96d9-b23a103eb834,intrigued,2020-11-15 16:04:26,culture,audio,positive,45
baadf2d9-ab5b-458d-a3cf-37c39a69be50,48bed4d7-0329-472c-96d9-b23a103eb834,worried,2020-10-06 01:50:32,technology,GIF,negative,12
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,48bed4d7-0329-472c-96d9-b23a103eb834,cherish,2021-05-24 07:36:44,soccer,audio,positive,70
8ec8db61-8bea-440b-88ee-f1f593eb4a7f,48bed4d7-0329-472c-96d9-b23a103eb834,super love,2021-01-27 18:27:07,education,photo,positive,75
df2214cb-61f3-4744-86a8-7c01e501bc27,48bed4d7-0329-472c-96d9-b23a103eb834,love,2021-05-22 11:34:18,cooking,audio,positive,65
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,48bed4d7-0329-472c-96d9-b23a103eb834,worried,2021-02-24 23:13:42,soccer,video,negative,12
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2020-06-27 21:18:14,veganism,audio,neutral,35
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,48bed4d7-0329-472c-96d9-b23a103eb834,love,2020-09-26 17:55:29,animals,photo,positive,65
cafddd25-5653-4219-8dc7-a3eae45ea926,48bed4d7-0329-472c-96d9-b23a103eb834,scared,2020-11-27 20:43:49,fitness,video,negative,15
a1249a46-6362-4a73-a1e9-3b5d236cdd73,48bed4d7-0329-472c-96d9-b23a103eb834,interested,2021-03-25 12:30:39,studying,GIF,positive,30
54e29395-9eba-4945-abee-cad58cbab090,48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2021-03-16 15:47:38,science,video,neutral,35
54e29395-9eba-4945-abee-cad58cbab090,48bed4d7-0329-472c-96d9-b23a103eb834,adore,2021-04-01 05:50:07,science,video,positive,72
cf1e8c1a-23eb-4426-9f58-002fb1b53e91,48bed4d7-0329-472c-96d9-b23a103eb834,dislike,2021-05-26 06:09:46,cooking,GIF,negative,10
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,48bed4d7-0329-472c-96d9-b23a103eb834,intrigued,2020-12-12 17:56:49,education,GIF,positive,45
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,48bed4d7-0329-472c-96d9-b23a103eb834,hate,2020-11-22 11:52:14,fitness,audio,negative,5
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2020-12-27 02:32:42,healthy eating,video,neutral,35
d61c4f76-99c6-4cd7-aaad-b3561880aa26,48bed4d7-0329-472c-96d9-b23a103eb834,indifferent,2020-11-23 18:27:51,technology,photo,neutral,20
e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2020-07-24 21:24:51,science,video,neutral,35
845fe8d4-bffc-485f-ae96-fd8fe9ea013d,48bed4d7-0329-472c-96d9-b23a103eb834,indifferent,2020-09-25 11:38:19,education,audio,neutral,20
a048f504-f428-438d-bb91-f1ad562ff5f8,48bed4d7-0329-472c-96d9-b23a103eb834,love,2020-10-26 18:46:48,public speaking,video,positive,65
3f8590c7-6ab2-4973-805a-90cdec355f05,de39bbda-66a8-4c52-835a-7a104cf7f081,worried,2020-08-22 12:06:49,dogs,video,negative,12
d852b946-01e1-44fe-abd7-26198660cbdb,de39bbda-66a8-4c52-835a-7a104cf7f081,super love,2021-02-12 04:04:06,food,GIF,positive,75
af7971aa-5fd5-41d3-b6c3-583704a705a2,de39bbda-66a8-4c52-835a-7a104cf7f081,indifferent,2020-10-25 19:21:07,healthy eating,video,neutral,20
5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,de39bbda-66a8-4c52-835a-7a104cf7f081,peeking,2020-11-03 10:33:04,healthy eating,video,neutral,35
c6cbd704-9d4a-4ace-b61e-e5df74ee83af,de39bbda-66a8-4c52-835a-7a104cf7f081,adore,2020-12-21 04:25:53,education,photo,positive,72
f783f128-6f66-4ef3-a190-5afc29d17012,de39bbda-66a8-4c52-835a-7a104cf7f081,intrigued,2020-07-15 12:21:17,tennis,GIF,positive,45
1429467d-e8a2-4292-bd46-921e8bd87b30,de39bbda-66a8-4c52-835a-7a104cf7f081,want,2020-09-05 10:48:19,public speaking,video,positive,70
80d4bec9-6441-41a2-be74-0eec3e5317ef,de39bbda-66a8-4c52-835a-7a104cf7f081,dislike,2021-04-20 07:06:15,tennis,video,negative,10
9ec9b340-df2d-472f-9a7f-80b4790788e6,de39bbda-66a8-4c52-835a-7a104cf7f081,heart,2021-01-04 21:41:25,travel,photo,positive,60
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,de39bbda-66a8-4c52-835a-7a104cf7f081,heart,2021-04-21 23:11:02,tennis,audio,positive,60
16fb5dcb-4349-4831-acf2-8c116ad7dae5,de39bbda-66a8-4c52-835a-7a104cf7f081,indifferent,2020-12-27 19:52:07,technology,audio,neutral,20
0289b7bc-bc95-4f1d-83fe-9ca662194158,de39bbda-66a8-4c52-835a-7a104cf7f081,love,2021-03-16 13:50:02,tennis,audio,positive,65
e4306fd4-391c-4016-8b5f-98594bb647a0,de39bbda-66a8-4c52-835a-7a104cf7f081,like,2021-03-10 21:47:17,healthy eating,audio,positive,50
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,de39bbda-66a8-4c52-835a-7a104cf7f081,like,2021-05-27 20:32:53,culture,photo,positive,50
0da2523f-acc4-4687-9844-45eaa5e90c65,de39bbda-66a8-4c52-835a-7a104cf7f081,hate,2021-06-06 23:17:57,technology,video,negative,5
88cbf75c-79f0-42cb-8733-af670f39d6e0,de39bbda-66a8-4c52-835a-7a104cf7f081,adore,2020-07-19 06:40:38,animals,audio,positive,72
bd656a40-09c1-4219-8210-e667136e3734,de39bbda-66a8-4c52-835a-7a104cf7f081,peeking,2020-09-24 15:57:48,culture,GIF,neutral,35
57528f91-7b0d-4120-acaf-82ee87f6df7d,de39bbda-66a8-4c52-835a-7a104cf7f081,scared,2020-09-27 13:02:34,education,video,negative,15
888660b0-7dd8-4983-858a-101cd03d392b,de39bbda-66a8-4c52-835a-7a104cf7f081,disgust,2020-12-19 02:43:40,science,video,negative,0
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,de39bbda-66a8-4c52-835a-7a104cf7f081,worried,2020-11-14 23:42:04,studying,GIF,negative,12
0ce7392d-5c20-4ffa-a42f-767f51e9b466,de39bbda-66a8-4c52-835a-7a104cf7f081,dislike,2021-04-30 02:06:02,travel,GIF,negative,10
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,de39bbda-66a8-4c52-835a-7a104cf7f081,super love,2020-10-06 01:29:47,veganism,photo,positive,75
e3bb5693-091c-47de-b4b7-78e28b5fbb98,de39bbda-66a8-4c52-835a-7a104cf7f081,indifferent,2020-08-23 04:15:13,education,photo,neutral,20
fa337cb5-179a-4f92-a085-e6b3c60e2854,de39bbda-66a8-4c52-835a-7a104cf7f081,intrigued,2020-08-03 19:15:39,food,audio,positive,45
116451da-4b67-4bcb-b43b-b19a914e0d36,de39bbda-66a8-4c52-835a-7a104cf7f081,dislike,2021-04-07 14:40:31,food,video,negative,10
79818849-98f9-4b6b-9be8-4ed4c1ad59a5,de39bbda-66a8-4c52-835a-7a104cf7f081,disgust,2020-06-26 21:58:22,fitness,GIF,negative,0
17e3a8c5-ecb6-445d-8b69-f8c202d08549,de39bbda-66a8-4c52-835a-7a104cf7f081,scared,2020-10-08 22:43:46,cooking,audio,negative,15
a861f7e7-b2f5-4d86-966c-7503c8faaeca,de39bbda-66a8-4c52-835a-7a104cf7f081,hate,2020-12-20 12:48:00,animals,GIF,negative,5
09f2e925-5086-42ad-8160-e763396a36ca,de39bbda-66a8-4c52-835a-7a104cf7f081,like,2021-03-08 10:06:55,dogs,audio,positive,50
1a5b511a-7199-4f05-988a-1f1d0380ca11,de39bbda-66a8-4c52-835a-7a104cf7f081,super love,2021-03-21 13:26:07,travel,GIF,positive,75
e8d62710-7e3a-4bef-b6da-edaaed70c401,de39bbda-66a8-4c52-835a-7a104cf7f081,worried,2020-09-30 08:16:53,healthy eating,photo,negative,12
3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,de39bbda-66a8-4c52-835a-7a104cf7f081,like,2020-12-02 09:51:52,cooking,audio,positive,50
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,de39bbda-66a8-4c52-835a-7a104cf7f081,hate,2021-04-16 08:12:45,animals,photo,negative,5
